head,relation,tail,doc_id
"impairment, disability",co_occurs_with,stroke,
anxiety,co_occurs_with,stroke,
anxiety,co_occurs_with,"impairment, disability",
depression,co_occurs_with,"impairment, disability",
cardiac failure,co_occurs_with,respiratory diseases,
cancer,co_occurs_with,respiratory diseases,
respiratory diseases,co_occurs_with,stroke,
fractures,co_occurs_with,respiratory diseases,
cancer,co_occurs_with,cardiac failure,
cardiac failure,co_occurs_with,stroke,
cardiac failure,co_occurs_with,fractures,
cancer,co_occurs_with,stroke,
cancer,co_occurs_with,fractures,
fractures,co_occurs_with,stroke,
gdm,co_occurs_with,gestational diabetes,
gestational diabetes,co_occurs_with,glucose,
gestational diabetes,co_occurs_with,pregestational body mass index,
gestational diabetes,co_occurs_with,weight gain,
gestational diabetes,co_occurs_with,pregestational,
gdm,co_occurs_with,pregestational body mass index,
gdm,co_occurs_with,weight gain,
gdm,co_occurs_with,pregestational,
glucose,co_occurs_with,pregestational body mass index,
glucose,co_occurs_with,weight gain,
glucose,co_occurs_with,pregestational,
pregestational body mass index,co_occurs_with,weight gain,
pregestational,co_occurs_with,pregestational body mass index,
pregestational,co_occurs_with,weight gain,
cancers,co_occurs_with,gastric cancer,
cancers,co_occurs_with,gastroesophageal junction tumors,
cancers,co_occurs_with,dss,
cancers,co_occurs_with,utg,
cancers,co_occurs_with,ltg,
cancers,co_occurs_with,mtg,
cancers,co_occurs_with,t stage,
gastric cancer,co_occurs_with,tumor,
gastroesophageal junction tumors,co_occurs_with,tumor,
dss,co_occurs_with,tumor,
tumor,co_occurs_with,utg,
ltg,co_occurs_with,tumor,
mtg,co_occurs_with,tumor,
t stage,co_occurs_with,tumor,
gastric cancer,co_occurs_with,gastroesophageal junction tumors,
dss,co_occurs_with,gastric cancer,
gastric cancer,co_occurs_with,utg,
gastric cancer,co_occurs_with,ltg,
gastric cancer,co_occurs_with,mtg,
gastric cancer,co_occurs_with,t stage,
dss,co_occurs_with,gastroesophageal junction tumors,
gastroesophageal junction tumors,co_occurs_with,utg,
gastroesophageal junction tumors,co_occurs_with,ltg,
gastroesophageal junction tumors,co_occurs_with,mtg,
gastroesophageal junction tumors,co_occurs_with,t stage,
dss,co_occurs_with,utg,
dss,co_occurs_with,ltg,
dss,co_occurs_with,mtg,
dss,co_occurs_with,t stage,
ltg,co_occurs_with,utg,
mtg,co_occurs_with,utg,
t stage,co_occurs_with,utg,
ltg,co_occurs_with,mtg,
ltg,co_occurs_with,t stage,
mtg,co_occurs_with,t stage,
acute appendicitis,co_occurs_with,peritonitis,
abscess,co_occurs_with,acute appendicitis,
appendicitis,co_occurs_with,peritonitis,
abscess,co_occurs_with,appendicitis,
abscess,co_occurs_with,peritonitis,
acute myocardial infarction,co_occurs_with,bronchitis,
acute myocardial infarction,co_occurs_with,asthma,
acute myocardial infarction,co_occurs_with,nonmalignant disease,
ami,co_occurs_with,bronchitis,
ami,co_occurs_with,asthma,
ami,co_occurs_with,nonmalignant disease,
asthma,co_occurs_with,bronchitis,
bronchitis,co_occurs_with,nonmalignant disease,
asthma,co_occurs_with,nonmalignant disease,
cholesterol,co_occurs_with,ldl-cholesterol,
cholesterol,co_occurs_with,hyperlipidemia,
hyperlipidemia,co_occurs_with,ldl-cholesterol,
bone defects,co_occurs_with,chronic posttraumatic anterior shoulder instability,
chronic posttraumatic anterior shoulder instability,co_occurs_with,± 10,
chronic posttraumatic anterior shoulder instability,co_occurs_with,± 4,
bone defects,co_occurs_with,± 10,
bone defects,co_occurs_with,± 4,
± 10,co_occurs_with,± 4,
chronic disease,co_occurs_with,p<.05,
breast cancer,co_occurs_with,mitoxantrone,
breast cancer,co_occurs_with,fluorouracil,
breast cancer,co_occurs_with,epirubicin,
breast cancer,co_occurs_with,cyclophosphamide,
breast cancer,co_occurs_with,second-line,
breast cancer,co_occurs_with,vindesine,
breast cancer,co_occurs_with,mitomycin,
breast cancer,co_occurs_with,prednisolone,
alopecia,co_occurs_with,breast cancer,
breast cancer,co_occurs_with,vomiting,
fluorouracil,co_occurs_with,mitoxantrone,
epirubicin,co_occurs_with,mitoxantrone,
cyclophosphamide,co_occurs_with,mitoxantrone,
mitoxantrone,co_occurs_with,second-line,
mitoxantrone,co_occurs_with,vindesine,
mitomycin,co_occurs_with,mitoxantrone,
mitoxantrone,co_occurs_with,prednisolone,
alopecia,co_occurs_with,mitoxantrone,
mitoxantrone,co_occurs_with,vomiting,
epirubicin,co_occurs_with,fluorouracil,
cyclophosphamide,co_occurs_with,fluorouracil,
fluorouracil,co_occurs_with,second-line,
fluorouracil,co_occurs_with,vindesine,
fluorouracil,co_occurs_with,mitomycin,
fluorouracil,co_occurs_with,prednisolone,
alopecia,co_occurs_with,fluorouracil,
fluorouracil,co_occurs_with,vomiting,
cyclophosphamide,co_occurs_with,epirubicin,
epirubicin,co_occurs_with,second-line,
epirubicin,co_occurs_with,vindesine,
epirubicin,co_occurs_with,mitomycin,
epirubicin,co_occurs_with,prednisolone,
alopecia,co_occurs_with,epirubicin,
epirubicin,co_occurs_with,vomiting,
cyclophosphamide,co_occurs_with,second-line,
cyclophosphamide,co_occurs_with,vindesine,
cyclophosphamide,co_occurs_with,mitomycin,
cyclophosphamide,co_occurs_with,prednisolone,
alopecia,co_occurs_with,cyclophosphamide,
cyclophosphamide,co_occurs_with,vomiting,
second-line,co_occurs_with,vindesine,
mitomycin,co_occurs_with,second-line,
prednisolone,co_occurs_with,second-line,
alopecia,co_occurs_with,second-line,
second-line,co_occurs_with,vomiting,
mitomycin,co_occurs_with,vindesine,
prednisolone,co_occurs_with,vindesine,
alopecia,co_occurs_with,vindesine,
vindesine,co_occurs_with,vomiting,
mitomycin,co_occurs_with,prednisolone,
alopecia,co_occurs_with,mitomycin,
mitomycin,co_occurs_with,vomiting,
alopecia,co_occurs_with,prednisolone,
alopecia,co_occurs_with,vomiting,
bleeding,co_occurs_with,werlhof's disease,
80/nl,co_occurs_with,werlhof's disease,
215/nl,co_occurs_with,werlhof's disease,
drainage loss,co_occurs_with,werlhof's disease,
1140,co_occurs_with,werlhof's disease,
80/nl,co_occurs_with,bleeding,
215/nl,co_occurs_with,bleeding,
bleeding,co_occurs_with,drainage loss,
1140,co_occurs_with,bleeding,
215/nl,co_occurs_with,80/nl,
80/nl,co_occurs_with,drainage loss,
1140,co_occurs_with,80/nl,
215/nl,co_occurs_with,drainage loss,
1140,co_occurs_with,215/nl,
1140,co_occurs_with,drainage loss,
neck pain,co_occurs_with,pain,
disability,co_occurs_with,neck pain,
arthritis,co_occurs_with,neck pain,
low back pain,co_occurs_with,neck pain,
depressive,co_occurs_with,neck pain,
disability,co_occurs_with,pain,
arthritis,co_occurs_with,pain,
depressive,co_occurs_with,pain,
arthritis,co_occurs_with,disability,
disability,co_occurs_with,low back pain,
depressive,co_occurs_with,disability,
arthritis,co_occurs_with,low back pain,
arthritis,co_occurs_with,depressive,
depressive,co_occurs_with,low back pain,
abdominal bloating,co_occurs_with,irritable bowel syndrome,
abdominal bloating,co_occurs_with,ibs,
abdominal bloating,co_occurs_with,gaseous symptoms,
abdominal bloating,co_occurs_with,flatulence,
abdominal bloating,co_occurs_with,abdominal pain,
abdominal bloating,co_occurs_with,diarrhea,
gaseous symptoms,co_occurs_with,irritable bowel syndrome,
flatulence,co_occurs_with,irritable bowel syndrome,
abdominal pain,co_occurs_with,irritable bowel syndrome,
gaseous symptoms,co_occurs_with,ibs,
flatulence,co_occurs_with,ibs,
abdominal pain,co_occurs_with,ibs,
flatulence,co_occurs_with,gaseous symptoms,
abdominal pain,co_occurs_with,gaseous symptoms,
diarrhea,co_occurs_with,gaseous symptoms,
abdominal pain,co_occurs_with,flatulence,
diarrhea,co_occurs_with,flatulence,
abdominal pain,co_occurs_with,diarrhea,
obstructive hydrocephalus,co_occurs_with,tuberculous meningitis,
obstructive hydrocephalus,co_occurs_with,tbm,
non-communicating hydrocephalus,co_occurs_with,obstructive hydrocephalus,
cerebral herniation,co_occurs_with,obstructive hydrocephalus,
hydrocephalus,co_occurs_with,obstructive hydrocephalus,
tbm,co_occurs_with,tuberculous meningitis,
non-communicating hydrocephalus,co_occurs_with,tuberculous meningitis,
cerebral herniation,co_occurs_with,tuberculous meningitis,
hydrocephalus,co_occurs_with,tuberculous meningitis,
non-communicating hydrocephalus,co_occurs_with,tbm,
cerebral herniation,co_occurs_with,tbm,
hydrocephalus,co_occurs_with,tbm,
cerebral herniation,co_occurs_with,non-communicating hydrocephalus,
hydrocephalus,co_occurs_with,non-communicating hydrocephalus,
cerebral herniation,co_occurs_with,hydrocephalus,
2:1,co_occurs_with,frequency-compressed,
carious lesions,co_occurs_with,cavitated,
cancer,co_occurs_with,primary adenocarcinoma,
hereditary nonpolyposis colorectal cancer,co_occurs_with,lynch syndrome,
hnpcc,co_occurs_with,lynch syndrome,
autosomal-dominant cancer predisposition,co_occurs_with,lynch syndrome,
cancers,co_occurs_with,lynch syndrome,
lynch syndrome,co_occurs_with,ovarian cancer,
endometrial and ovarian cancer,co_occurs_with,lynch syndrome,
endometrial and ovarian cancers,co_occurs_with,lynch syndrome,
lynch syndrome,co_occurs_with,tumor,
first-degree,co_occurs_with,lynch syndrome,
hnpcc-associated cancer,co_occurs_with,lynch syndrome,
hereditary nonpolyposis colorectal cancer,co_occurs_with,hnpcc,
autosomal-dominant cancer predisposition,co_occurs_with,hereditary nonpolyposis colorectal cancer,
cancers,co_occurs_with,hereditary nonpolyposis colorectal cancer,
hereditary nonpolyposis colorectal cancer,co_occurs_with,ovarian cancer,
endometrial and ovarian cancer,co_occurs_with,hereditary nonpolyposis colorectal cancer,
endometrial and ovarian cancers,co_occurs_with,hereditary nonpolyposis colorectal cancer,
hereditary nonpolyposis colorectal cancer,co_occurs_with,tumor,
first-degree,co_occurs_with,hereditary nonpolyposis colorectal cancer,
hereditary nonpolyposis colorectal cancer,co_occurs_with,hnpcc-associated cancer,
autosomal-dominant cancer predisposition,co_occurs_with,hnpcc,
cancers,co_occurs_with,hnpcc,
hnpcc,co_occurs_with,ovarian cancer,
endometrial and ovarian cancer,co_occurs_with,hnpcc,
endometrial and ovarian cancers,co_occurs_with,hnpcc,
hnpcc,co_occurs_with,tumor,
first-degree,co_occurs_with,hnpcc,
hnpcc,co_occurs_with,hnpcc-associated cancer,
autosomal-dominant cancer predisposition,co_occurs_with,cancers,
autosomal-dominant cancer predisposition,co_occurs_with,ovarian cancer,
autosomal-dominant cancer predisposition,co_occurs_with,endometrial and ovarian cancer,
autosomal-dominant cancer predisposition,co_occurs_with,endometrial and ovarian cancers,
autosomal-dominant cancer predisposition,co_occurs_with,tumor,
autosomal-dominant cancer predisposition,co_occurs_with,first-degree,
autosomal-dominant cancer predisposition,co_occurs_with,hnpcc-associated cancer,
cancers,co_occurs_with,ovarian cancer,
cancers,co_occurs_with,endometrial and ovarian cancer,
cancers,co_occurs_with,endometrial and ovarian cancers,
cancers,co_occurs_with,first-degree,
cancers,co_occurs_with,hnpcc-associated cancer,
endometrial and ovarian cancer,co_occurs_with,ovarian cancer,
endometrial and ovarian cancers,co_occurs_with,ovarian cancer,
ovarian cancer,co_occurs_with,tumor,
first-degree,co_occurs_with,ovarian cancer,
hnpcc-associated cancer,co_occurs_with,ovarian cancer,
endometrial and ovarian cancer,co_occurs_with,endometrial and ovarian cancers,
endometrial and ovarian cancer,co_occurs_with,tumor,
endometrial and ovarian cancer,co_occurs_with,first-degree,
endometrial and ovarian cancer,co_occurs_with,hnpcc-associated cancer,
endometrial and ovarian cancers,co_occurs_with,tumor,
endometrial and ovarian cancers,co_occurs_with,first-degree,
endometrial and ovarian cancers,co_occurs_with,hnpcc-associated cancer,
first-degree,co_occurs_with,tumor,
hnpcc-associated cancer,co_occurs_with,tumor,
first-degree,co_occurs_with,hnpcc-associated cancer,
neurological deficits,co_occurs_with,vertigo,
spontaneousnystagmus,co_occurs_with,vertigo,
nystagmus,co_occurs_with,vertigo,
neurological deficits,co_occurs_with,spontaneousnystagmus,
neurological deficits,co_occurs_with,nystagmus,
nystagmus,co_occurs_with,spontaneousnystagmus,
gait impairment,co_occurs_with,orthostatic myoclonus,
neurological disorders,co_occurs_with,orthostatic myoclonus,
orthostatic myoclonus,co_occurs_with,unsteadiness/gait impairment,
orthostatic myoclonus,co_occurs_with,orthostatic tremor,
orthostatic myoclonus,co_occurs_with,tremors,
orthostatic myoclonus,co_occurs_with,unsteadiness,
neurodegenerative disease,co_occurs_with,orthostatic myoclonus,
atrophy,co_occurs_with,orthostatic myoclonus,
orthostatic myoclonus,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,orthostatic myoclonus,
cognitive impairment,co_occurs_with,orthostatic myoclonus,
hydrocephalus,co_occurs_with,orthostatic myoclonus,
gait impairment,co_occurs_with,neurological disorders,
gait impairment,co_occurs_with,unsteadiness/gait impairment,
gait impairment,co_occurs_with,orthostatic tremor,
gait impairment,co_occurs_with,tremors,
gait impairment,co_occurs_with,unsteadiness,
gait impairment,co_occurs_with,neurodegenerative disease,
atrophy,co_occurs_with,gait impairment,
gait impairment,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,gait impairment,
cognitive impairment,co_occurs_with,gait impairment,
gait impairment,co_occurs_with,hydrocephalus,
neurological disorders,co_occurs_with,unsteadiness/gait impairment,
neurological disorders,co_occurs_with,orthostatic tremor,
neurological disorders,co_occurs_with,tremors,
neurological disorders,co_occurs_with,unsteadiness,
neurodegenerative disease,co_occurs_with,neurological disorders,
atrophy,co_occurs_with,neurological disorders,
neurological disorders,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,neurological disorders,
cognitive impairment,co_occurs_with,neurological disorders,
hydrocephalus,co_occurs_with,neurological disorders,
orthostatic tremor,co_occurs_with,unsteadiness/gait impairment,
tremors,co_occurs_with,unsteadiness/gait impairment,
unsteadiness,co_occurs_with,unsteadiness/gait impairment,
neurodegenerative disease,co_occurs_with,unsteadiness/gait impairment,
atrophy,co_occurs_with,unsteadiness/gait impairment,
parkinson's disease,co_occurs_with,unsteadiness/gait impairment,
alzheimer's disease,co_occurs_with,unsteadiness/gait impairment,
cognitive impairment,co_occurs_with,unsteadiness/gait impairment,
hydrocephalus,co_occurs_with,unsteadiness/gait impairment,
orthostatic tremor,co_occurs_with,tremors,
orthostatic tremor,co_occurs_with,unsteadiness,
neurodegenerative disease,co_occurs_with,orthostatic tremor,
atrophy,co_occurs_with,orthostatic tremor,
orthostatic tremor,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,orthostatic tremor,
cognitive impairment,co_occurs_with,orthostatic tremor,
hydrocephalus,co_occurs_with,orthostatic tremor,
tremors,co_occurs_with,unsteadiness,
neurodegenerative disease,co_occurs_with,tremors,
atrophy,co_occurs_with,tremors,
parkinson's disease,co_occurs_with,tremors,
alzheimer's disease,co_occurs_with,tremors,
cognitive impairment,co_occurs_with,tremors,
hydrocephalus,co_occurs_with,tremors,
neurodegenerative disease,co_occurs_with,unsteadiness,
atrophy,co_occurs_with,unsteadiness,
parkinson's disease,co_occurs_with,unsteadiness,
alzheimer's disease,co_occurs_with,unsteadiness,
cognitive impairment,co_occurs_with,unsteadiness,
hydrocephalus,co_occurs_with,unsteadiness,
atrophy,co_occurs_with,neurodegenerative disease,
neurodegenerative disease,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,neurodegenerative disease,
cognitive impairment,co_occurs_with,neurodegenerative disease,
hydrocephalus,co_occurs_with,neurodegenerative disease,
atrophy,co_occurs_with,parkinson's disease,
alzheimer's disease,co_occurs_with,atrophy,
atrophy,co_occurs_with,cognitive impairment,
atrophy,co_occurs_with,hydrocephalus,
alzheimer's disease,co_occurs_with,parkinson's disease,
cognitive impairment,co_occurs_with,parkinson's disease,
